STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2005,,255060,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2006,,268341,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2007,,277755,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2008,,276735,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2009,,240644,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,275440,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,278061,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2012,,275534,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,278919,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,281774,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,275694,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,281267,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,293928,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2018,,298936,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,294529,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,268789,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,JPN,Japan,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,282141,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1991,,42312,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1992,,31951,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1993,,22541,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1994,,13225,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1995,,10528,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1996,,7835,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1997,,6978,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1998,,5073,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1999,,5941,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2000,,6373,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2001,,6227,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2002,,6027,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2003,,6877,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2004,,6270,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2005,,6544,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2006,,7591,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2007,,11702,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2008,,12450,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2009,,12042,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2010,,12640,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2011,,13239,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2012,,12138,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2013,,12133,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2014,,13126,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2015,,14956,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2016,,12944,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2017,,16596,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2018,,28334,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2019,,20981,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,RUS,Russia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2020,,24199,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1971,,72000,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1972,,83200,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1973,,89500,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1974,,96100,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1975,,101200,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1976,,104600,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1977,,102300,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1978,,105100,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1979,,104700,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1980,,105100,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1981,,110300,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1982,,97800,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1983,,80900,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1984,,94300,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1985,,96300,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1986,,101800,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1987,,95200,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1988,,93600,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1989,,90700,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1990,,94200,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1991,,93800,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1992,,96400,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1993,,96000,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1994,,98800,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1995,,109200,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1996,,106080,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1997,,112610,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1998,,116940,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1999,,108750,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2000,,108890,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2001,,104510,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2002,,110528,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2003,,114905,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2004,,117114,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2005,,114072,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2006,,122188,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2007,,127589,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2008,,121916,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2009,,109622,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2010,,116208,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2011,,113357,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2012,,102577,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2013,,104462,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2014,,103800,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2015,,105300,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2016,,110100,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2017,,107500,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2018,,108800,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2019,,120700,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2020,,108900,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,AUS,Australia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2021,,96600,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,EST,Estonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1970,,75,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,EST,Estonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1971,,72,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,EST,Estonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1972,,50,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,EST,Estonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1973,,51,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,EST,Estonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1974,,51,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,EST,Estonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1975,,54,,,,,,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDS(1.0),Annual transport trends,I,EST,Estonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,1976,,50,,,,,,1,One
